Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,AirTemp,TGBT,T1,T2,T3,T4,T5,T6,T7
2016-07-23 19:00:00+00:00,19.55,57.03,16.28,22.95,7.88,0.80,1.29,0.23,1.21,0.80,0.18,3.18
2016-07-23 20:00:00+00:00,-1.40,-0.44,-1.41,21.44,7.88,0.80,1.27,0.22,1.44,0.80,0.17,3.02
2016-07-23 21:00:00+00:00,-1.41,-0.44,-1.44,20.25,7.59,0.80,1.58,0.22,1.24,0.81,0.17,2.59
2016-07-23 22:00:00+00:00,-1.42,-0.44,-1.42,19.12,7.34,0.80,1.27,0.32,1.23,0.80,0.17,2.59
2016-07-23 23:00:00+00:00,-1.38,-0.44,-1.38,18.14,7.87,0.81,1.26,0.22,1.24,0.81,0.17,3.17
2016-07-24 00:00:00+00:00,-1.35,-0.42,-1.31,17.44,7.50,0.81,1.26,0.22,1.23,0.81,0.45,2.55
2016-07-24 01:00:00+00:00,-1.36,-0.43,-1.29,17.09,7.26,0.80,1.31,0.21,1.22,0.80,0.17,2.57
2016-07-24 02:00:00+00:00,-1.08,-0.36,-1.01,16.84,7.41,0.80,1.40,0.22,1.24,0.80,0.17,2.59
2016-07-24 03:00:00+00:00,-0.92,-0.40,-0.88,16.57,7.89,0.81,1.44,0.21,1.24,0.82,0.17,3.02
2016-07-24 04:00:00+00:00,17.63,71.68,11.42,16.22,7.79,0.82,1.50,0.33,1.24,1.04,0.17,2.47
2016-07-24 05:00:00+00:00,132.69,486.59,39.01,16.96,9.06,1.01,1.54,0.22,1.62,1.66,0.19,2.63
2016-07-24 06:00:00+00:00,295.52,696.89,55.21,18.19,9.46,1.17,1.83,0.22,1.57,1.51,0.24,2.68
2016-07-24 07:00:00+00:00,466.80,810.39,62.94,19.71,9.09,0.99,1.48,0.15,1.56,1.41,0.45,2.83
2016-07-24 08:00:00+00:00,623.37,861.27,74.67,21.33,8.67,1.00,1.51,0.16,1.58,1.41,0.17,2.63
2016-07-24 09:00:00+00:00,774.31,874.48,118.00,22.37,8.92,0.99,1.56,0.16,1.81,1.41,0.17,2.62
2016-07-24 10:00:00+00:00,664.62,528.16,226.32,23.43,8.85,1.00,1.57,0.22,1.59,1.44,0.17,2.66
2016-07-24 11:00:00+00:00,892.34,794.26,198.06,24.66,9.31,0.99,1.58,0.31,1.59,1.44,0.25,2.94
2016-07-24 12:00:00+00:00,852.98,765.89,184.76,25.56,9.04,0.99,1.57,0.21,1.57,1.43,0.20,2.85
2016-07-24 13:00:00+00:00,782.14,683.96,218.19,26.63,9.16,0.98,1.57,0.22,1.56,1.41,0.45,2.75
2016-07-24 14:00:00+00:00,702.23,622.97,237.28,26.94,7.63,0.81,1.35,0.22,1.24,0.82,0.17,2.83
2016-07-24 15:00:00+00:00,530.86,471.65,240.70,26.87,8.38,0.81,1.64,0.21,1.24,0.84,0.17,3.26
2016-07-24 16:00:00+00:00,437.39,668.91,111.21,26.96,7.66,0.83,1.35,0.21,1.25,0.83,0.17,2.83
2016-07-24 17:00:00+00:00,234.79,415.00,99.06,26.63,7.70,0.82,1.33,0.32,1.23,0.79,0.17,2.83
2016-07-24 18:00:00+00:00,108.38,93.89,88.51,25.95,7.88,0.82,1.31,0.23,1.27,0.83,0.24,2.99
2016-07-24 19:00:00+00:00,10.29,-0.20,10.36,24.75,7.88,0.80,1.31,0.21,1.25,0.79,0.19,3.12
2016-07-24 20:00:00+00:00,-0.72,-0.19,-0.70,23.73,7.60,0.81,1.29,0.15,1.23,0.80,0.46,2.69
2016-07-24 21:00:00+00:00,-0.68,-0.18,-0.62,23.17,7.30,0.80,1.29,0.18,1.21,0.80,0.17,2.68
2016-07-24 22:00:00+00:00,-0.68,-0.19,-0.62,22.69,7.34,0.81,1.28,0.23,1.23,0.79,0.17,2.66
2016-07-24 23:00:00+00:00,-0.66,-0.20,-0.63,22.27,7.60,0.81,1.28,0.22,1.43,0.80,0.17,2.72
2016-07-25 00:00:00+00:00,-0.77,-0.23,-0.74,21.45,7.80,0.81,1.46,0.33,1.21,0.79,0.17,2.84
2016-07-25 01:00:00+00:00,-0.71,-0.22,-0.67,20.99,7.39,0.81,1.39,0.22,1.21,0.81,0.17,2.60
2016-07-25 02:00:00+00:00,-0.58,-0.17,-0.54,20.98,8.34,0.81,1.28,0.32,1.25,0.83,0.21,3.48
2016-07-25 03:00:00+00:00,-0.49,-0.14,-0.45,20.42,11.82,0.89,1.39,1.45,1.24,0.80,0.75,5.10
2016-07-25 04:00:00+00:00,4.15,-0.09,4.19,20.15,9.11,1.14,1.47,0.45,1.25,0.83,0.38,3.38
2016-07-25 05:00:00+00:00,33.67,0.04,33.78,20.03,45.08,9.77,6.23,0.28,1.68,1.69,0.46,24.04
2016-07-25 06:00:00+00:00,62.14,0.11,62.35,20.12,28.33,3.54,2.86,0.25,2.67,2.30,1.26,15.05
2016-07-25 07:00:00+00:00,191.76,0.69,191.95,20.69,25.78,3.08,3.44,1.01,4.42,1.88,1.41,10.08
2016-07-25 08:00:00+00:00,355.72,7.78,350.23,21.91,29.25,3.69,3.64,1.34,4.82,2.54,2.01,10.67
2016-07-25 09:00:00+00:00,557.78,98.61,478.87,23.40,30.91,4.33,3.06,1.73,5.05,3.72,2.48,10.02
2016-07-25 10:00:00+00:00,519.99,137.65,402.70,24.69,28.44,3.12,3.90,1.71,4.82,3.72,1.61,9.04
2016-07-25 11:00:00+00:00,210.04,0.82,208.36,24.06,31.71,3.38,4.50,1.88,5.65,3.28,1.68,10.70
2016-07-25 12:00:00+00:00,414.41,33.97,380.93,24.43,31.25,4.38,4.07,2.37,5.76,3.07,1.68,9.26
2016-07-25 13:00:00+00:00,413.96,24.92,390.41,25.20,32.65,3.94,3.58,1.81,5.79,3.54,2.50,10.81
2016-07-25 14:00:00+00:00,332.50,9.10,324.03,25.00,31.49,3.79,3.58,2.02,5.41,2.69,1.94,11.44
2016-07-25 15:00:00+00:00,285.31,90.53,224.48,24.36,30.41,4.56,3.31,2.11,4.72,2.66,2.27,10.19
2016-07-25 16:00:00+00:00,261.41,115.31,208.94,23.88,24.67,3.58,2.40,1.65,2.62,2.50,1.85,9.67
2016-07-25 17:00:00+00:00,207.59,115.87,169.92,23.77,19.12,2.56,2.13,1.17,1.53,1.42,1.40,8.60
2016-07-25 18:00:00+00:00,46.51,1.05,46.27,22.47,14.40,1.98,2.05,0.28,1.31,0.94,0.83,6.73
2016-07-25 19:00:00+00:00,5.07,2.25,5.01,21.89,9.72,1.31,1.43,0.17,1.29,0.87,0.34,4.09
2016-07-25 20:00:00+00:00,-0.77,-0.24,-0.75,21.56,7.33,0.81,1.23,0.18,1.27,0.84,0.14,2.68
2016-07-25 21:00:00+00:00,-1.17,-0.39,-1.23,20.40,7.31,0.80,1.23,0.21,1.26,0.83,0.14,2.67
2016-07-25 22:00:00+00:00,-1.21,-0.42,-1.29,18.70,7.82,1.02,1.30,0.34,1.32,0.83,0.15,2.67
2016-07-25 23:00:00+00:00,-1.23,-0.42,-1.25,17.61,7.17,0.80,1.27,0.18,1.26,0.83,0.14,2.50
2016-07-26 00:00:00+00:00,-0.87,-0.28,-0.92,16.89,7.57,0.86,1.36,0.16,1.25,0.95,0.14,2.67
2016-07-26 01:00:00+00:00,-1.17,-0.38,-1.20,16.13,8.25,0.92,1.40,0.20,1.26,1.16,0.37,2.74
2016-07-26 02:00:00+00:00,-1.29,-0.41,-1.34,15.14,8.70,0.93,1.58,0.27,1.32,1.16,0.18,3.03
2016-07-26 03:00:00+00:00,-1.16,-0.40,-1.21,14.32,13.66,1.15,2.49,1.65,1.44,1.37,0.42,4.66
2016-07-26 04:00:00+00:00,19.53,31.78,16.60,13.77,12.11,1.15,2.36,1.48,1.47,1.50,0.28,3.36
2016-07-26 05:00:00+00:00,103.56,198.80,66.11,14.21,26.19,3.51,4.69,0.26,2.42,3.14,0.43,11.09
2016-07-26 06:00:00+00:00,271.86,492.35,102.08,15.47,23.88,2.64,3.30,0.26,3.54,3.34,1.56,8.78
2016-07-26 07:00:00+00:00,450.55,595.77,153.97,16.87,22.39,1.86,3.22,1.23,4.63,2.61,1.40,6.93
2016-07-26 08:00:00+00:00,570.39,458.52,276.19,18.12,23.64,1.92,3.14,1.68,5.09,2.70,1.43,7.07
2016-07-26 09:00:00+00:00,726.04,589.64,279.81,19.38,26.78,2.00,3.79,1.90,5.39,4.28,2.02,6.67
2016-07-26 10:00:00+00:00,544.44,237.19,345.53,20.15,24.25,2.13,3.35,2.10,4.01,3.27,1.86,6.88
2016-07-26 11:00:00+00:00,564.39,254.70,339.61,20.72,26.29,2.88,3.24,2.18,5.01,2.83,1.55,8.03
2016-07-26 12:00:00+00:00,500.31,143.57,370.20,21.53,27.96,3.14,4.04,2.01,5.09,3.02,1.90,8.05
2016-07-26 13:00:00+00:00,612.62,303.31,364.62,22.06,28.99,3.33,3.78,2.12,5.18,3.76,0.87,9.28
2016-07-26 14:00:00+00:00,558.40,289.66,341.12,22.51,26.35,3.80,3.74,1.82,4.45,3.60,0.99,7.17
2016-07-26 15:00:00+00:00,382.69,173.80,276.62,22.32,25.79,2.76,3.79,1.58,3.75,3.19,1.01,8.95
2016-07-26 16:00:00+00:00,423.67,429.58,221.13,22.62,20.73,2.35,2.79,1.27,2.71,2.17,0.91,8.03
2016-07-26 17:00:00+00:00,160.72,77.23,134.76,21.67,18.43,2.49,2.78,1.06,1.58,2.11,0.69,7.32
2016-07-26 18:00:00+00:00,92.13,224.16,56.26,20.87,13.53,2.14,2.05,0.24,1.31,2.04,0.37,5.05
2016-07-26 19:00:00+00:00,10.79,44.44,8.62,19.58,10.22,1.22,1.45,0.32,1.30,1.58,0.24,3.85
2016-07-26 20:00:00+00:00,-1.34,-0.44,-1.43,18.25,7.94,0.91,1.38,0.21,1.29,1.20,0.18,2.54
2016-07-26 21:00:00+00:00,-1.28,-0.42,-1.39,17.01,7.79,0.90,1.38,0.20,1.28,1.21,0.17,2.42
2016-07-26 22:00:00+00:00,-1.29,-0.43,-1.30,16.18,8.12,0.91,1.62,0.17,1.28,1.32,0.17,2.39
2016-07-26 23:00:00+00:00,-1.03,-0.36,-1.04,15.79,8.32,0.91,1.61,0.19,1.35,1.42,0.17,2.42
2016-07-27 00:00:00+00:00,-1.23,-0.46,-1.25,15.36,8.94,0.95,1.75,0.21,1.42,1.53,0.44,2.37
2016-07-27 01:00:00+00:00,-1.24,-0.44,-1.23,14.86,8.81,1.01,1.82,0.15,1.51,1.50,0.17,2.36
2016-07-27 02:00:00+00:00,-0.93,-0.36,-0.95,14.37,9.73,1.04,1.82,0.30,1.58,1.53,0.19,2.98
2016-07-27 03:00:00+00:00,-1.13,-0.49,-1.16,14.17,13.58,1.17,2.01,1.20,1.63,1.72,0.44,5.09
2016-07-27 04:00:00+00:00,20.09,32.22,17.14,14.02,11.76,1.23,2.34,0.36,1.64,1.85,0.31,3.71
2016-07-27 05:00:00+00:00,79.24,60.04,69.54,14.76,23.83,3.17,3.51,0.27,2.79,3.44,0.56,9.64
2016-07-27 06:00:00+00:00,143.42,10.01,139.93,15.58,22.57,2.27,3.60,0.25,3.70,3.51,1.37,7.36
2016-07-27 07:00:00+00:00,269.70,33.44,252.55,16.36,22.48,2.11,3.07,1.04,5.07,3.31,1.49,5.87
2016-07-27 08:00:00+00:00,235.55,1.63,234.92,17.24,24.58,2.18,3.45,1.72,5.05,3.94,1.42,6.17
2016-07-27 09:00:00+00:00,428.68,36.98,397.73,18.17,23.11,2.15,3.13,1.80,4.90,3.84,1.62,5.07
2016-07-27 10:00:00+00:00,673.96,246.57,466.24,19.74,23.98,1.85,3.06,1.61,4.23,3.65,2.10,6.94
2016-07-27 11:00:00+00:00,573.52,49.23,524.37,20.36,25.20,1.90,3.01,2.42,5.00,3.20,1.34,7.81
2016-07-27 12:00:00+00:00,753.53,396.01,405.03,22.01,26.95,2.75,3.58,1.89,5.38,3.39,1.71,7.61
2016-07-27 13:00:00+00:00,559.62,175.53,412.48,23.02,27.59,3.41,3.55,1.93,4.76,3.79,1.58,7.91
2016-07-27 14:00:00+00:00,623.45,397.04,325.06,23.86,28.31,3.73,3.61,1.82,4.48,3.11,1.49,9.44
2016-07-27 15:00:00+00:00,560.36,468.08,267.95,24.39,27.79,3.27,4.18,1.70,3.81,2.82,1.82,9.44
2016-07-27 16:00:00+00:00,428.41,504.42,186.56,24.69,24.43,3.23,3.08,1.76,2.76,1.21,1.80,10.03
2016-07-27 17:00:00+00:00,169.04,217.42,88.20,23.41,19.84,2.68,2.66,1.16,2.18,1.08,1.30,8.31
2016-07-27 18:00:00+00:00,48.80,31.53,45.38,22.39,15.00,2.55,1.88,0.72,1.50,1.09,0.78,6.18
2016-07-27 19:00:00+00:00,5.88,0.32,5.83,21.59,11.28,1.57,1.62,0.23,1.37,0.99,0.81,4.40
2016-07-27 20:00:00+00:00,-1.02,-0.42,-1.10,20.76,7.78,1.05,1.37,0.20,1.36,0.94,0.24,2.37
2016-07-27 21:00:00+00:00,-1.22,-0.49,-1.26,20.11,7.81,1.05,1.37,0.18,1.35,0.93,0.17,2.52
2016-07-27 22:00:00+00:00,-0.98,-0.43,-1.04,19.41,7.79,1.05,1.41,0.19,1.37,0.94,0.17,2.42
2016-07-27 23:00:00+00:00,-0.62,-0.21,-0.67,19.25,8.02,1.05,1.42,0.23,1.35,0.94,0.39,2.42
2016-07-28 00:00:00+00:00,-0.54,-0.13,-0.58,19.00,8.06,1.05,1.42,0.29,1.36,0.93,0.17,2.61
2016-07-28 01:00:00+00:00,-0.46,-0.12,-0.48,18.57,8.24,1.05,1.71,0.17,1.37,1.06,0.17,2.47
2016-07-28 02:00:00+00:00,-0.60,-0.09,-0.65,18.01,8.95,1.06,1.43,0.24,1.43,1.06,0.22,3.28
2016-07-28 03:00:00+00:00,-0.46,-0.14,-0.47,17.35,12.81,1.33,1.59,1.60,1.40,1.16,0.46,4.99
2016-07-28 04:00:00+00:00,4.42,-0.17,4.40,17.29,10.76,1.35,1.61,0.20,1.66,1.30,0.64,3.78
2016-07-28 05:00:00+00:00,21.50,-0.07,21.53,17.51,30.08,4.33,4.62,0.25,2.31,2.67,1.87,13.35
2016-07-28 06:00:00+00:00,68.20,0.20,68.41,17.59,22.05,2.63,3.07,0.44,2.93,2.94,0.65,9.00
2016-07-28 07:00:00+00:00,137.60,0.60,137.91,17.99,24.82,2.25,3.43,0.81,4.53,3.07,1.11,9.00
2016-07-28 08:00:00+00:00,394.61,55.76,357.76,18.42,28.90,2.87,3.71,1.50,5.68,4.00,2.03,8.30
2016-07-28 09:00:00+00:00,333.22,7.33,326.57,19.20,30.88,2.85,3.57,1.80,5.68,5.09,1.76,9.34
2016-07-28 10:00:00+00:00,431.03,30.27,402.64,19.85,27.88,3.03,3.50,1.86,4.94,4.04,2.21,7.61
2016-07-28 11:00:00+00:00,757.08,482.33,332.34,21.15,25.48,3.13,3.18,1.98,5.42,2.84,1.56,6.78
2016-07-28 12:00:00+00:00,769.20,601.19,242.69,22.42,29.66,4.16,4.17,1.62,5.48,3.48,1.61,8.43
2016-07-28 13:00:00+00:00,759.34,509.82,331.12,23.28,31.78,3.44,3.99,1.36,5.67,3.66,1.78,11.13
2016-07-28 14:00:00+00:00,589.96,298.11,362.83,23.26,27.75,3.31,3.59,1.46,4.52,2.78,1.67,9.71
2016-07-28 15:00:00+00:00,408.88,167.89,305.10,22.93,28.50,3.97,3.85,1.23,4.38,2.65,1.65,10.02
2016-07-28 16:00:00+00:00,278.81,178.68,200.64,22.37,23.70,3.13,3.74,0.90,2.68,2.08,1.79,8.75
2016-07-28 17:00:00+00:00,225.88,389.80,92.27,22.66,18.99,2.26,2.41,0.98,2.02,1.58,1.07,8.27
2016-07-28 18:00:00+00:00,60.77,50.60,54.38,21.96,15.94,2.09,2.09,0.82,1.60,1.05,1.01,6.98
2016-07-28 19:00:00+00:00,7.37,0.44,7.33,21.25,10.89,1.43,1.55,0.45,1.45,0.91,0.35,4.49
2016-07-28 20:00:00+00:00,-0.76,-0.30,-0.81,20.65,8.24,1.04,1.38,0.23,1.43,0.87,0.35,2.72
2016-07-28 21:00:00+00:00,-0.66,-0.23,-0.70,20.43,8.13,1.04,1.42,0.23,1.42,0.86,0.46,2.49
2016-07-28 22:00:00+00:00,-1.11,-0.51,-1.14,19.73,7.88,1.05,1.43,0.22,1.40,0.87,0.26,2.43
2016-07-28 23:00:00+00:00,-1.02,-0.45,-1.11,19.29,7.94,1.05,1.45,0.17,1.41,0.82,0.26,2.57
2016-07-29 00:00:00+00:00,-0.81,-0.36,-0.96,18.54,7.92,1.05,1.43,0.19,1.42,0.89,0.26,2.46
2016-07-29 01:00:00+00:00,-0.61,-0.25,-0.71,18.10,8.16,1.05,1.44,0.32,1.43,0.90,0.26,2.54
2016-07-29 02:00:00+00:00,-0.56,-0.23,-0.63,17.83,9.70,1.15,1.82,0.41,1.47,1.01,0.32,3.26
2016-07-29 03:00:00+00:00,-0.41,-0.14,-0.45,17.63,12.27,1.40,1.71,1.15,1.43,1.00,0.52,4.80
2016-07-29 04:00:00+00:00,5.88,-0.11,5.86,17.38,10.42,1.31,1.60,0.16,1.62,1.27,0.92,3.30
2016-07-29 05:00:00+00:00,48.74,0.33,48.80,17.61,27.46,4.09,4.01,0.57,2.08,2.19,1.42,12.56
2016-07-29 06:00:00+00:00,124.11,8.61,120.75,18.15,21.77,2.80,3.14,0.84,2.85,2.66,0.62,8.50
2016-07-29 07:00:00+00:00,252.36,33.62,236.05,19.05,22.65,2.47,3.28,1.06,4.50,2.48,0.89,7.47
2016-07-29 08:00:00+00:00,193.77,1.42,195.78,18.77,23.86,2.08,3.05,1.34,5.56,3.35,1.49,6.32
2016-07-29 09:00:00+00:00,367.66,102.95,304.36,18.06,27.01,2.55,3.91,1.70,5.83,3.34,1.94,6.73
2016-07-29 10:00:00+00:00,613.74,302.67,365.71,20.90,17.04,1.94,2.19,1.28,3.49,1.91,1.19,4.83
2016-07-29 11:00:00+00:00,737.30,475.42,324.12,22.70,27.78,3.10,3.51,1.81,5.63,3.12,1.28,8.71
2016-07-29 12:00:00+00:00,793.01,578.20,291.75,23.51,30.37,4.27,4.15,1.82,5.41,3.46,1.53,8.97
2016-07-29 13:00:00+00:00,657.47,500.95,249.99,23.32,30.00,2.93,3.83,1.80,5.75,3.89,1.82,9.29
2016-07-29 14:00:00+00:00,688.70,705.12,175.23,23.43,30.33,3.05,3.53,1.92,5.58,2.84,1.66,11.11
2016-07-29 15:00:00+00:00,560.75,734.63,105.12,23.95,24.83,3.51,3.01,1.27,2.25,2.72,1.40,10.10
2016-07-29 16:00:00+00:00,410.33,675.46,88.62,24.00,21.46,2.65,3.08,0.71,1.83,1.94,1.71,9.01
2016-07-29 17:00:00+00:00,358.30,759.53,59.53,23.43,19.14,2.74,2.46,0.65,1.33,2.19,1.22,8.22
2016-07-29 18:00:00+00:00,,,,22.98,17.19,2.15,2.05,0.25,1.24,2.64,1.36,7.16
2016-07-29 19:00:00+00:00,,,,21.55,12.44,1.38,1.48,0.29,1.22,1.34,1.08,5.37
2016-07-29 20:00:00+00:00,,,,20.17,8.60,0.79,1.31,0.16,1.16,2.28,0.20,2.45
2016-07-29 21:00:00+00:00,,,,19.26,8.76,0.76,1.30,0.17,1.15,2.55,0.14,2.46
2016-07-29 22:00:00+00:00,,,,18.52,8.79,0.76,1.34,0.21,1.16,2.50,0.14,2.43
2016-07-29 23:00:00+00:00,,,,17.81,8.86,0.82,1.40,0.21,1.16,2.48,0.14,2.41
2016-07-30 00:00:00+00:00,,,,17.80,8.70,0.82,1.45,0.17,1.17,2.20,0.14,2.49
2016-07-30 01:00:00+00:00,,,,17.50,7.73,0.81,1.49,0.16,1.17,1.00,0.37,2.51
2016-07-30 02:00:00+00:00,,,,16.55,8.07,0.87,1.58,0.29,1.21,1.24,0.14,2.51
2016-07-30 03:00:00+00:00,,,,16.42,8.36,0.92,1.98,0.20,1.28,1.21,0.14,2.35
2016-07-30 04:00:00+00:00,358.30,759.53,59.53,16.39,7.89,0.88,1.63,0.16,1.32,1.25,0.14,2.24
2016-07-30 05:00:00+00:00,358.30,759.53,59.53,16.74,9.23,1.05,1.76,0.15,1.50,1.94,0.14,2.43
2016-07-30 06:00:00+00:00,358.30,759.53,59.53,17.44,9.12,0.99,1.67,0.20,1.51,1.93,0.14,2.43
2016-07-30 07:00:00+00:00,226.98,88.63,187.07,17.69,9.16,0.99,1.62,0.19,1.72,1.71,0.22,2.49
2016-07-30 08:00:00+00:00,371.49,146.10,284.23,19.09,9.18,0.94,1.57,0.25,1.47,1.39,0.33,2.97
2016-07-30 09:00:00+00:00,469.55,82.04,407.04,20.05,8.74,0.97,1.59,0.18,1.46,1.38,0.24,2.68
2016-07-30 10:00:00+00:00,475.37,76.57,411.76,20.82,8.47,0.96,1.61,0.20,1.49,1.41,0.14,2.42
2016-07-30 11:00:00+00:00,646.25,188.89,477.24,21.58,8.72,0.95,1.64,0.27,1.51,1.42,0.17,2.51
2016-07-30 12:00:00+00:00,341.09,13.93,325.81,21.73,9.04,0.94,1.95,0.20,1.50,1.38,0.21,2.58
2016-07-30 13:00:00+00:00,461.87,47.46,419.26,21.86,9.23,0.95,1.62,0.86,1.47,1.35,0.16,2.56
2016-07-30 14:00:00+00:00,478.31,113.47,390.46,22.27,8.20,0.77,1.41,0.85,1.17,0.80,0.41,2.52
2016-07-30 15:00:00+00:00,330.09,63.49,288.42,21.97,8.25,0.76,1.41,0.89,1.16,0.76,0.15,2.85
2016-07-30 16:00:00+00:00,296.99,122.86,240.36,21.95,8.53,0.78,1.37,0.89,1.16,1.07,0.25,2.75
2016-07-30 17:00:00+00:00,270.47,453.57,137.23,22.23,7.70,0.77,1.38,0.50,1.15,0.86,0.14,2.66
2016-07-30 18:00:00+00:00,83.03,256.42,42.32,21.09,7.35,0.76,1.35,0.17,1.15,0.83,0.14,2.72
2016-07-30 19:00:00+00:00,3.87,-0.32,4.00,19.37,7.44,0.81,1.37,0.33,1.24,0.87,0.15,2.45
2016-07-30 20:00:00+00:00,-0.98,-0.34,-1.38,18.38,7.78,0.81,1.36,0.22,1.40,0.86,0.49,2.45
2016-07-30 21:00:00+00:00,-1.35,-0.69,-1.57,17.64,7.46,0.77,1.76,0.17,1.19,0.85,0.14,2.34
2016-07-30 22:00:00+00:00,-1.29,-0.46,-1.39,16.87,7.25,0.76,1.54,0.15,1.15,0.87,0.14,2.41
2016-07-30 23:00:00+00:00,-0.97,-0.36,-1.15,16.24,7.70,0.82,1.59,0.19,1.17,0.93,0.14,2.62
2016-07-31 00:00:00+00:00,-1.00,-0.41,-0.94,16.01,7.57,0.82,1.62,0.21,1.25,0.99,0.14,2.31
2016-07-31 01:00:00+00:00,-0.57,-0.31,-0.56,15.81,7.67,0.81,1.67,0.25,1.24,1.01,0.14,2.29
2016-07-31 02:00:00+00:00,-0.54,-0.27,-0.56,16.07,7.92,0.86,1.67,0.15,1.23,1.10,0.32,2.34
2016-07-31 03:00:00+00:00,-0.51,-0.26,-0.52,15.86,7.92,0.86,1.67,0.21,1.31,1.10,0.25,2.28
2016-07-31 04:00:00+00:00,5.16,-0.26,5.13,15.69,8.55,0.87,1.73,0.17,1.40,1.26,0.14,2.73
2016-07-31 05:00:00+00:00,60.00,2.88,59.51,15.75,9.66,1.04,1.90,0.15,1.66,2.14,0.14,2.35
2016-07-31 06:00:00+00:00,178.24,41.88,166.56,16.48,9.86,0.98,2.12,0.19,1.58,1.93,0.14,2.62
2016-07-31 07:00:00+00:00,398.47,494.67,146.98,17.41,9.03,0.98,1.71,0.28,1.72,1.60,0.14,2.35
2016-07-31 08:00:00+00:00,627.34,710.09,190.48,19.31,8.34,0.94,1.59,0.15,1.53,1.37,0.14,2.39
2016-07-31 09:00:00+00:00,606.21,455.33,266.61,20.34,8.84,0.94,1.61,0.21,1.52,1.38,0.42,2.50
2016-07-31 10:00:00+00:00,686.03,553.77,232.07,21.18,8.67,0.94,1.64,0.33,1.50,1.39,0.14,2.47
2016-07-31 11:00:00+00:00,797.27,682.45,209.66,22.15,8.46,0.95,1.64,0.17,1.49,1.39,0.14,2.44
2016-07-31 12:00:00+00:00,711.02,525.01,257.98,23.31,8.71,0.95,1.65,0.14,1.52,1.42,0.28,2.51
2016-07-31 13:00:00+00:00,770.17,706.38,193.23,23.82,8.72,0.94,1.63,0.30,1.50,1.38,0.27,2.46
2016-07-31 14:00:00+00:00,363.20,170.50,243.68,23.22,8.35,0.76,1.39,0.19,1.15,0.82,0.41,3.39
2016-07-31 15:00:00+00:00,354.00,202.61,230.91,23.20,7.86,0.76,1.71,0.15,1.16,0.81,0.46,2.55
2016-07-31 16:00:00+00:00,273.75,271.16,157.28,22.45,7.60,0.78,1.37,0.19,1.17,0.79,0.36,2.71
2016-07-31 17:00:00+00:00,153.58,185.65,88.37,22.34,7.16,0.77,1.38,0.20,1.16,0.75,0.19,2.48
2016-07-31 18:00:00+00:00,58.18,39.23,55.01,21.49,7.49,0.76,1.36,0.20,1.37,0.77,0.31,2.49
2016-07-31 19:00:00+00:00,6.16,13.22,5.67,20.67,7.62,0.76,1.36,0.27,1.16,0.78,0.44,2.62
2016-07-31 20:00:00+00:00,-1.44,-0.54,-1.56,19.41,7.31,0.76,1.35,0.16,1.14,0.77,0.53,2.40
2016-07-31 21:00:00+00:00,-1.20,-0.46,-1.34,18.69,8.14,0.87,1.39,0.26,1.21,0.77,0.37,3.06
2016-07-31 22:00:00+00:00,-0.92,-0.39,-1.06,18.10,7.38,0.76,1.35,0.20,1.18,0.78,0.39,2.52
2016-07-31 23:00:00+00:00,-0.60,-0.28,-0.71,16.93,7.10,0.77,1.50,0.17,1.16,0.76,0.14,2.39
2016-08-01 00:00:00+00:00,-0.61,-0.34,-0.76,15.94,7.93,0.76,1.93,0.14,1.16,0.78,0.14,2.75
2016-08-01 01:00:00+00:00,-0.51,-0.25,-0.54,15.32,7.53,0.77,1.64,0.30,1.17,1.01,0.14,2.27
2016-08-01 02:00:00+00:00,-0.52,-0.24,-0.62,14.86,7.77,0.85,1.72,0.21,1.32,0.98,0.14,2.30
2016-08-01 03:00:00+00:00,-0.82,-0.27,-0.87,14.26,8.21,0.81,1.75,0.16,1.32,1.20,0.42,2.30
2016-08-01 04:00:00+00:00,8.41,12.64,7.26,13.81,8.29,0.88,1.86,0.15,1.39,1.24,0.19,2.31
2016-08-01 05:00:00+00:00,87.28,211.06,44.39,13.67,25.51,3.61,4.54,0.27,2.32,3.24,0.43,10.50
2016-08-01 06:00:00+00:00,273.72,618.93,71.79,15.07,19.60,2.33,3.05,0.44,2.75,3.24,0.43,6.97
2016-08-01 07:00:00+00:00,447.89,759.78,85.48,17.15,21.72,1.68,3.36,1.61,3.10,3.06,0.78,7.64
2016-08-01 08:00:00+00:00,519.77,525.13,212.97,18.31,24.10,1.98,2.71,1.78,3.86,3.53,2.14,7.57
2016-08-01 09:00:00+00:00,717.37,688.92,197.99,19.17,21.76,1.73,2.42,1.81,3.59,3.40,2.10,6.23
2016-08-01 10:00:00+00:00,810.49,784.36,168.29,20.14,20.86,2.23,2.39,1.78,2.74,3.17,1.52,6.59
2016-08-01 11:00:00+00:00,875.42,873.20,127.33,21.11,23.92,2.71,2.76,2.06,3.37,2.99,1.42,8.17
2016-08-01 12:00:00+00:00,867.23,811.09,171.72,22.05,25.72,2.95,3.12,1.91,3.77,3.06,1.84,8.55
2016-08-01 13:00:00+00:00,712.35,408.63,371.97,22.82,29.26,4.01,3.17,1.82,3.60,4.27,1.68,10.10
2016-08-01 14:00:00+00:00,622.66,380.90,337.06,23.17,25.39,3.01,3.03,1.90,2.69,2.73,1.79,9.73
